hour,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,target
16,6,4,11,2007,315,11,45,28779.0
17,6,4,11,2007,315,11,45,30329.0
18,6,4,11,2007,315,11,45,33414.0
19,6,4,11,2007,315,11,45,33741.0
20,6,4,11,2007,315,11,45,33566.0
21,6,4,11,2007,315,11,45,32889.0
22,6,4,11,2007,315,11,45,31412.0
23,6,4,11,2007,315,11,45,29460.0
0,0,4,11,2007,316,12,46,27527.0
1,5,4,11,2007,314,10,45,27190.0
2,5,4,11,2007,314,10,45,26204.0
3,5,4,11,2007,314,10,45,25646.0
4,5,4,11,2007,314,10,45,25464.0
5,5,4,11,2007,314,10,45,25636.0
6,5,4,11,2007,314,10,45,26417.0
7,5,4,11,2007,314,10,45,27760.0
8,5,4,11,2007,314,10,45,29209.0
9,5,4,11,2007,314,10,45,31035.0
10,5,4,11,2007,314,10,45,32215.0
11,5,4,11,2007,314,10,45,32432.0
12,5,4,11,2007,314,10,45,32082.0
13,5,4,11,2007,314,10,45,31621.0
14,5,4,11,2007,314,10,45,31131.0
15,5,4,11,2007,314,10,45,30807.0
16,5,4,11,2007,314,10,45,30799.0
17,5,4,11,2007,314,10,45,32011.0
18,5,4,11,2007,314,10,45,34090.0
19,5,4,11,2007,314,10,45,33976.0
20,5,4,11,2007,314,10,45,33386.0
21,5,4,11,2007,314,10,45,32698.0
22,5,4,11,2007,314,10,45,31669.0
23,5,4,11,2007,314,10,45,30136.0
0,6,4,11,2007,315,11,45,28503.0
1,4,4,11,2007,313,9,45,28349.0
2,4,4,11,2007,313,9,45,27552.0
3,4,4,11,2007,313,9,45,27195.0
4,4,4,11,2007,313,9,45,27158.0
5,4,4,11,2007,313,9,45,27872.0
6,4,4,11,2007,313,9,45,30037.0
7,4,4,11,2007,313,9,45,33486.0
8,4,4,11,2007,313,9,45,35011.0
9,4,4,11,2007,313,9,45,35323.0
10,4,4,11,2007,313,9,45,35322.0
11,4,4,11,2007,313,9,45,35190.0
12,4,4,11,2007,313,9,45,34927.0
13,4,4,11,2007,313,9,45,34462.0
14,4,4,11,2007,313,9,45,34330.0
15,4,4,11,2007,313,9,45,34003.0
16,4,4,11,2007,313,9,45,34006.0
17,4,4,11,2007,313,9,45,35087.0
18,4,4,11,2007,313,9,45,36986.0
19,4,4,11,2007,313,9,45,36675.0
20,4,4,11,2007,313,9,45,35745.0
21,4,4,11,2007,313,9,45,34676.0
22,4,4,11,2007,313,9,45,33111.0
23,4,4,11,2007,313,9,45,31124.0
0,5,4,11,2007,314,10,45,28905.0
1,3,4,11,2007,312,8,45,27813.0
2,3,4,11,2007,312,8,45,27156.0
3,3,4,11,2007,312,8,45,26939.0
4,3,4,11,2007,312,8,45,27091.0
5,3,4,11,2007,312,8,45,27926.0
6,3,4,11,2007,312,8,45,30331.0
7,3,4,11,2007,312,8,45,33857.0
8,3,4,11,2007,312,8,45,35290.0
9,3,4,11,2007,312,8,45,35213.0
10,3,4,11,2007,312,8,45,35010.0
11,3,4,11,2007,312,8,45,34650.0
12,3,4,11,2007,312,8,45,34313.0
13,3,4,11,2007,312,8,45,33853.0
14,3,4,11,2007,312,8,45,33550.0
15,3,4,11,2007,312,8,45,33078.0
16,3,4,11,2007,312,8,45,33249.0
17,3,4,11,2007,312,8,45,34458.0
18,3,4,11,2007,312,8,45,37373.0
19,3,4,11,2007,312,8,45,37669.0
20,3,4,11,2007,312,8,45,37194.0
21,3,4,11,2007,312,8,45,36366.0
22,3,4,11,2007,312,8,45,34622.0
23,3,4,11,2007,312,8,45,32203.0
0,4,4,11,2007,313,9,45,30001.0
1,2,4,11,2007,311,7,45,26767.0
2,2,4,11,2007,311,7,45,25948.0
3,2,4,11,2007,311,7,45,25534.0
4,2,4,11,2007,311,7,45,25551.0
5,2,4,11,2007,311,7,45,26331.0
6,2,4,11,2007,311,7,45,28653.0
7,2,4,11,2007,311,7,45,32374.0
8,2,4,11,2007,311,7,45,33802.0
9,2,4,11,2007,311,7,45,33824.0
10,2,4,11,2007,311,7,45,33719.0
11,2,4,11,2007,311,7,45,33828.0
12,2,4,11,2007,311,7,45,33673.0
13,2,4,11,2007,311,7,45,33305.0
14,2,4,11,2007,311,7,45,33120.0
15,2,4,11,2007,311,7,45,32955.0
16,2,4,11,2007,311,7,45,33020.0
17,2,4,11,2007,311,7,45,34164.0
18,2,4,11,2007,311,7,45,36964.0
19,2,4,11,2007,311,7,45,37213.0
20,2,4,11,2007,311,7,45,36648.0
21,2,4,11,2007,311,7,45,35762.0
22,2,4,11,2007,311,7,45,34125.0
23,2,4,11,2007,311,7,45,31799.0
0,3,4,11,2007,312,8,45,29284.0
1,1,4,11,2007,310,6,45,25283.0
2,1,4,11,2007,310,6,45,24275.0
3,1,4,11,2007,310,6,45,23866.0
4,1,4,11,2007,310,6,45,23836.0
5,1,4,11,2007,310,6,45,24381.0
6,1,4,11,2007,310,6,45,26665.0
7,1,4,11,2007,310,6,45,30379.0
8,1,4,11,2007,310,6,45,32356.0
9,1,4,11,2007,310,6,45,32851.0
10,1,4,11,2007,310,6,45,33079.0
11,1,4,11,2007,310,6,45,33311.0
12,1,4,11,2007,310,6,45,33148.0
13,1,4,11,2007,310,6,45,32757.0
14,1,4,11,2007,310,6,45,32595.0
15,1,4,11,2007,310,6,45,32413.0
16,1,4,11,2007,310,6,45,32459.0
17,1,4,11,2007,310,6,45,33456.0
18,1,4,11,2007,310,6,45,36342.0
19,1,4,11,2007,310,6,45,36723.0
20,1,4,11,2007,310,6,45,36187.0
21,1,4,11,2007,310,6,45,35290.0
22,1,4,11,2007,310,6,45,33375.0
23,1,4,11,2007,310,6,45,30802.0
0,2,4,11,2007,311,7,45,28370.0
1,0,4,11,2007,309,5,45,24764.0
2,0,4,11,2007,309,5,45,24273.0
3,0,4,11,2007,309,5,45,24095.0
4,0,4,11,2007,309,5,45,24367.0
5,0,4,11,2007,309,5,45,25339.0
6,0,4,11,2007,309,5,45,27890.0
7,0,4,11,2007,309,5,45,31767.0
8,0,4,11,2007,309,5,45,33350.0
9,0,4,11,2007,309,5,45,33306.0
10,0,4,11,2007,309,5,45,33091.0
11,0,4,11,2007,309,5,45,32969.0
12,0,4,11,2007,309,5,45,32743.0
13,0,4,11,2007,309,5,45,32538.0
14,0,4,11,2007,309,5,45,32347.0
15,0,4,11,2007,309,5,45,31979.0
16,0,4,11,2007,309,5,45,31985.0
17,0,4,11,2007,309,5,45,32907.0
18,0,4,11,2007,309,5,45,35539.0
19,0,4,11,2007,309,5,45,35742.0
20,0,4,11,2007,309,5,45,35080.0
21,0,4,11,2007,309,5,45,33877.0
22,0,4,11,2007,309,5,45,31871.0
23,0,4,11,2007,309,5,45,29277.0
0,1,4,11,2007,310,6,45,26839.0
1,6,4,11,2007,308,4,44,25510.0
3,6,4,11,2007,308,4,44,23020.0
4,6,4,11,2007,308,4,44,22989.0
5,6,4,11,2007,308,4,44,23262.0
6,6,4,11,2007,308,4,44,24049.0
7,6,4,11,2007,308,4,44,25091.0
8,6,4,11,2007,308,4,44,26290.0
9,6,4,11,2007,308,4,44,27613.0
10,6,4,11,2007,308,4,44,28215.0
11,6,4,11,2007,308,4,44,28249.0
12,6,4,11,2007,308,4,44,28205.0
13,6,4,11,2007,308,4,44,28054.0
14,6,4,11,2007,308,4,44,27795.0
15,6,4,11,2007,308,4,44,27600.0
16,6,4,11,2007,308,4,44,27816.0
17,6,4,11,2007,308,4,44,29136.0
18,6,4,11,2007,308,4,44,31978.0
19,6,4,11,2007,308,4,44,32294.0
20,6,4,11,2007,308,4,44,31942.0
21,6,4,11,2007,308,4,44,31212.0
22,6,4,11,2007,308,4,44,29674.0
23,6,4,11,2007,308,4,44,27716.0
0,0,4,11,2007,309,5,45,25991.0
1,5,4,11,2007,307,3,44,25542.0
2,5,4,11,2007,307,3,44,24395.0
3,5,4,11,2007,307,3,44,23806.0
4,5,4,11,2007,307,3,44,23575.0
5,5,4,11,2007,307,3,44,23654.0
6,5,4,11,2007,307,3,44,24419.0
7,5,4,11,2007,307,3,44,25826.0
8,5,4,11,2007,307,3,44,27553.0
9,5,4,11,2007,307,3,44,29117.0
10,5,4,11,2007,307,3,44,30404.0
11,5,4,11,2007,307,3,44,30867.0
12,5,4,11,2007,307,3,44,30825.0
13,5,4,11,2007,307,3,44,30241.0
14,5,4,11,2007,307,3,44,29490.0
15,5,4,11,2007,307,3,44,28837.0
16,5,4,11,2007,307,3,44,28445.0
17,5,4,11,2007,307,3,44,28465.0
18,5,4,11,2007,307,3,44,29053.0
19,5,4,11,2007,307,3,44,31157.0
20,5,4,11,2007,307,3,44,31328.0
21,5,4,11,2007,307,3,44,30874.0
22,5,4,11,2007,307,3,44,30000.0
23,5,4,11,2007,307,3,44,28570.0
0,6,4,11,2007,308,4,44,26817.0
1,4,4,11,2007,306,2,44,25362.0
2,4,4,11,2007,306,2,44,24455.0
3,4,4,11,2007,306,2,44,23999.0
4,4,4,11,2007,306,2,44,23971.0
5,4,4,11,2007,306,2,44,24589.0
6,4,4,11,2007,306,2,44,26813.0
7,4,4,11,2007,306,2,44,30878.0
8,4,4,11,2007,306,2,44,33392.0
9,4,4,11,2007,306,2,44,33424.0
10,4,4,11,2007,306,2,44,33187.0
11,4,4,11,2007,306,2,44,33412.0
12,4,4,11,2007,306,2,44,32970.0
13,4,4,11,2007,306,2,44,32543.0
14,4,4,11,2007,306,2,44,32207.0
15,4,4,11,2007,306,2,44,31855.0
16,4,4,11,2007,306,2,44,31398.0
17,4,4,11,2007,306,2,44,31419.0
18,4,4,11,2007,306,2,44,31939.0
19,4,4,11,2007,306,2,44,33739.0
20,4,4,11,2007,306,2,44,33603.0
21,4,4,11,2007,306,2,44,32716.0
22,4,4,11,2007,306,2,44,31468.0
23,4,4,11,2007,306,2,44,29622.0
0,5,4,11,2007,307,3,44,27380.0
1,3,4,11,2007,305,1,44,24807.0
2,3,4,11,2007,305,1,44,23983.0
3,3,4,11,2007,305,1,44,23456.0
4,3,4,11,2007,305,1,44,23331.0
5,3,4,11,2007,305,1,44,23835.0
6,3,4,11,2007,305,1,44,25754.0
7,3,4,11,2007,305,1,44,29601.0
8,3,4,11,2007,305,1,44,32015.0
9,3,4,11,2007,305,1,44,32199.0
10,3,4,11,2007,305,1,44,32538.0
11,3,4,11,2007,305,1,44,32790.0
12,3,4,11,2007,305,1,44,32862.0
13,3,4,11,2007,305,1,44,32750.0
14,3,4,11,2007,305,1,44,32819.0
15,3,4,11,2007,305,1,44,32527.0
16,3,4,11,2007,305,1,44,32206.0
17,3,4,11,2007,305,1,44,32262.0
18,3,4,11,2007,305,1,44,32821.0
19,3,4,11,2007,305,1,44,34510.0
20,3,4,11,2007,305,1,44,34591.0
21,3,4,11,2007,305,1,44,33695.0
22,3,4,11,2007,305,1,44,32007.0
23,3,4,11,2007,305,1,44,29625.0
0,4,4,11,2007,306,2,44,27097.0
1,2,4,10,2007,304,31,44,25596.0
2,2,4,10,2007,304,31,44,24615.0
3,2,4,10,2007,304,31,44,24185.0
4,2,4,10,2007,304,31,44,24127.0
5,2,4,10,2007,304,31,44,24824.0
6,2,4,10,2007,304,31,44,26994.0
7,2,4,10,2007,304,31,44,31105.0
8,2,4,10,2007,304,31,44,33451.0
9,2,4,10,2007,304,31,44,33202.0
10,2,4,10,2007,304,31,44,32892.0
11,2,4,10,2007,304,31,44,32880.0
12,2,4,10,2007,304,31,44,32745.0
13,2,4,10,2007,304,31,44,32588.0
14,2,4,10,2007,304,31,44,32413.0
15,2,4,10,2007,304,31,44,32119.0
16,2,4,10,2007,304,31,44,31974.0
17,2,4,10,2007,304,31,44,31939.0
18,2,4,10,2007,304,31,44,32072.0
19,2,4,10,2007,304,31,44,33238.0
20,2,4,10,2007,304,31,44,33074.0
21,2,4,10,2007,304,31,44,32600.0
22,2,4,10,2007,304,31,44,31420.0
23,2,4,10,2007,304,31,44,28963.0
0,3,4,11,2007,305,1,44,26466.0
1,1,4,10,2007,303,30,44,26137.0
2,1,4,10,2007,303,30,44,25210.0
3,1,4,10,2007,303,30,44,24819.0
4,1,4,10,2007,303,30,44,24778.0
5,1,4,10,2007,303,30,44,25496.0
6,1,4,10,2007,303,30,44,27712.0
7,1,4,10,2007,303,30,44,31884.0
8,1,4,10,2007,303,30,44,34017.0
9,1,4,10,2007,303,30,44,33779.0
10,1,4,10,2007,303,30,44,33303.0
11,1,4,10,2007,303,30,44,33101.0
12,1,4,10,2007,303,30,44,32853.0
13,1,4,10,2007,303,30,44,32582.0
14,1,4,10,2007,303,30,44,32415.0
15,1,4,10,2007,303,30,44,32156.0
16,1,4,10,2007,303,30,44,31978.0
17,1,4,10,2007,303,30,44,31947.0
18,1,4,10,2007,303,30,44,32413.0
19,1,4,10,2007,303,30,44,34365.0
20,1,4,10,2007,303,30,44,34833.0
21,1,4,10,2007,303,30,44,34013.0
22,1,4,10,2007,303,30,44,32463.0
23,1,4,10,2007,303,30,44,29895.0
0,2,4,10,2007,304,31,44,27278.0
1,0,4,10,2007,302,29,44,24557.0
2,0,4,10,2007,302,29,44,23691.0
3,0,4,10,2007,302,29,44,23313.0
4,0,4,10,2007,302,29,44,23391.0
5,0,4,10,2007,302,29,44,24098.0
6,0,4,10,2007,302,29,44,26466.0
7,0,4,10,2007,302,29,44,30795.0
8,0,4,10,2007,302,29,44,33423.0
9,0,4,10,2007,302,29,44,33595.0
10,0,4,10,2007,302,29,44,33466.0
11,0,4,10,2007,302,29,44,33359.0
12,0,4,10,2007,302,29,44,33062.0
13,0,4,10,2007,302,29,44,32673.0
14,0,4,10,2007,302,29,44,32315.0
15,0,4,10,2007,302,29,44,31941.0
16,0,4,10,2007,302,29,44,31732.0
17,0,4,10,2007,302,29,44,31856.0
18,0,4,10,2007,302,29,44,32538.0
19,0,4,10,2007,302,29,44,34767.0
20,0,4,10,2007,302,29,44,35274.0
21,0,4,10,2007,302,29,44,34565.0
22,0,4,10,2007,302,29,44,32931.0
23,0,4,10,2007,302,29,44,30317.0
0,1,4,10,2007,303,30,44,27812.0
1,6,4,10,2007,301,28,43,23682.0
2,6,4,10,2007,301,28,43,22437.0
3,6,4,10,2007,301,28,43,21746.0
4,6,4,10,2007,301,28,43,21361.0
5,6,4,10,2007,301,28,43,21226.0
6,6,4,10,2007,301,28,43,21625.0
7,6,4,10,2007,301,28,43,22540.0
8,6,4,10,2007,301,28,43,23563.0
9,6,4,10,2007,301,28,43,24996.0
10,6,4,10,2007,301,28,43,26313.0
11,6,4,10,2007,301,28,43,27040.0
12,6,4,10,2007,301,28,43,27416.0
13,6,4,10,2007,301,28,43,27460.0
14,6,4,10,2007,301,28,43,27346.0
15,6,4,10,2007,301,28,43,27058.0
16,6,4,10,2007,301,28,43,27014.0
17,6,4,10,2007,301,28,43,27431.0
18,6,4,10,2007,301,28,43,28195.0
19,6,4,10,2007,301,28,43,30486.0
20,6,4,10,2007,301,28,43,31418.0
21,6,4,10,2007,301,28,43,30957.0
22,6,4,10,2007,301,28,43,29777.0
23,6,4,10,2007,301,28,43,27894.0
0,0,4,10,2007,302,29,44,25940.0
1,5,4,10,2007,300,27,43,24968.0
2,5,4,10,2007,300,27,43,23765.0
3,5,4,10,2007,300,27,43,22897.0
4,5,4,10,2007,300,27,43,22578.0
5,5,4,10,2007,300,27,43,22579.0
6,5,4,10,2007,300,27,43,23290.0
7,5,4,10,2007,300,27,43,24658.0
8,5,4,10,2007,300,27,43,26324.0
9,5,4,10,2007,300,27,43,28213.0
10,5,4,10,2007,300,27,43,29948.0
11,5,4,10,2007,300,27,43,30921.0
12,5,4,10,2007,300,27,43,31261.0
13,5,4,10,2007,300,27,43,30954.0
14,5,4,10,2007,300,27,43,30339.0
15,5,4,10,2007,300,27,43,29624.0
16,5,4,10,2007,300,27,43,29174.0
17,5,4,10,2007,300,27,43,28991.0
18,5,4,10,2007,300,27,43,29051.0
19,5,4,10,2007,300,27,43,30492.0
20,5,4,10,2007,300,27,43,30658.0
21,5,4,10,2007,300,27,43,29860.0
22,5,4,10,2007,300,27,43,28741.0
23,5,4,10,2007,300,27,43,27171.0
0,6,4,10,2007,301,28,43,25335.0
1,4,4,10,2007,299,26,43,24493.0
2,4,4,10,2007,299,26,43,23585.0
3,4,4,10,2007,299,26,43,23009.0
4,4,4,10,2007,299,26,43,22748.0
5,4,4,10,2007,299,26,43,23228.0
6,4,4,10,2007,299,26,43,25133.0
7,4,4,10,2007,299,26,43,28966.0
8,4,4,10,2007,299,26,43,31518.0
9,4,4,10,2007,299,26,43,32055.0
10,4,4,10,2007,299,26,43,32403.0
11,4,4,10,2007,299,26,43,32779.0
12,4,4,10,2007,299,26,43,32905.0
13,4,4,10,2007,299,26,43,32773.0
14,4,4,10,2007,299,26,43,32755.0
15,4,4,10,2007,299,26,43,32518.0
16,4,4,10,2007,299,26,43,32455.0
17,4,4,10,2007,299,26,43,32696.0
18,4,4,10,2007,299,26,43,33248.0
19,4,4,10,2007,299,26,43,34138.0
20,4,4,10,2007,299,26,43,33539.0
21,4,4,10,2007,299,26,43,32513.0
22,4,4,10,2007,299,26,43,31048.0
23,4,4,10,2007,299,26,43,28991.0
0,5,4,10,2007,300,27,43,26806.0
1,3,4,10,2007,298,25,43,24625.0
2,3,4,10,2007,298,25,43,23542.0
3,3,4,10,2007,298,25,43,22958.0
4,3,4,10,2007,298,25,43,22693.0
5,3,4,10,2007,298,25,43,23061.0
6,3,4,10,2007,298,25,43,24874.0
7,3,4,10,2007,298,25,43,28710.0
8,3,4,10,2007,298,25,43,31310.0
9,3,4,10,2007,298,25,43,31592.0
10,3,4,10,2007,298,25,43,31989.0
11,3,4,10,2007,298,25,43,32396.0
12,3,4,10,2007,298,25,43,32363.0
13,3,4,10,2007,298,25,43,32260.0
14,3,4,10,2007,298,25,43,32146.0
15,3,4,10,2007,298,25,43,32012.0
16,3,4,10,2007,298,25,43,31922.0
17,3,4,10,2007,298,25,43,32200.0
18,3,4,10,2007,298,25,43,32781.0
19,3,4,10,2007,298,25,43,34153.0
20,3,4,10,2007,298,25,43,34164.0
21,3,4,10,2007,298,25,43,33298.0
22,3,4,10,2007,298,25,43,31611.0
23,3,4,10,2007,298,25,43,29049.0
0,4,4,10,2007,299,26,43,26488.0
1,2,4,10,2007,297,24,43,27243.0
2,2,4,10,2007,297,24,43,25820.0
3,2,4,10,2007,297,24,43,24980.0
4,2,4,10,2007,297,24,43,24604.0
5,2,4,10,2007,297,24,43,24995.0
6,2,4,10,2007,297,24,43,26964.0
7,2,4,10,2007,297,24,43,30946.0
8,2,4,10,2007,297,24,43,33579.0
9,2,4,10,2007,297,24,43,33984.0
10,2,4,10,2007,297,24,43,34445.0
11,2,4,10,2007,297,24,43,34756.0
12,2,4,10,2007,297,24,43,34800.0
13,2,4,10,2007,297,24,43,34637.0
14,2,4,10,2007,297,24,43,34617.0
15,2,4,10,2007,297,24,43,34247.0
16,2,4,10,2007,297,24,43,34011.0
17,2,4,10,2007,297,24,43,34170.0
18,2,4,10,2007,297,24,43,34620.0
19,2,4,10,2007,297,24,43,35426.0
20,2,4,10,2007,297,24,43,35016.0
21,2,4,10,2007,297,24,43,33873.0
22,2,4,10,2007,297,24,43,31961.0
23,2,4,10,2007,297,24,43,29167.0
0,3,4,10,2007,298,25,43,26543.0
1,1,4,10,2007,296,23,43,25686.0
2,1,4,10,2007,296,23,43,24525.0
3,1,4,10,2007,296,23,43,23889.0
4,1,4,10,2007,296,23,43,23694.0
5,1,4,10,2007,296,23,43,24169.0
6,1,4,10,2007,296,23,43,26283.0
7,1,4,10,2007,296,23,43,30293.0
8,1,4,10,2007,296,23,43,32557.0
9,1,4,10,2007,296,23,43,33079.0
10,1,4,10,2007,296,23,43,34175.0
11,1,4,10,2007,296,23,43,35163.0
12,1,4,10,2007,296,23,43,35707.0
13,1,4,10,2007,296,23,43,35820.0
14,1,4,10,2007,296,23,43,36167.0
15,1,4,10,2007,296,23,43,36300.0
16,1,4,10,2007,296,23,43,36365.0
17,1,4,10,2007,296,23,43,36503.0
18,1,4,10,2007,296,23,43,36582.0
19,1,4,10,2007,296,23,43,37897.0
20,1,4,10,2007,296,23,43,38202.0
21,1,4,10,2007,296,23,43,37221.0
22,1,4,10,2007,296,23,43,35252.0
23,1,4,10,2007,296,23,43,32322.0
0,2,4,10,2007,297,24,43,29480.0
1,0,4,10,2007,295,22,43,23492.0
2,0,4,10,2007,295,22,43,22504.0
3,0,4,10,2007,295,22,43,22074.0
4,0,4,10,2007,295,22,43,21990.0
5,0,4,10,2007,295,22,43,22517.0
6,0,4,10,2007,295,22,43,24562.0
7,0,4,10,2007,295,22,43,28422.0
8,0,4,10,2007,295,22,43,30564.0
9,0,4,10,2007,295,22,43,31197.0
10,0,4,10,2007,295,22,43,32260.0
11,0,4,10,2007,295,22,43,33259.0
12,0,4,10,2007,295,22,43,33892.0
13,0,4,10,2007,295,22,43,34240.0
14,0,4,10,2007,295,22,43,34702.0
15,0,4,10,2007,295,22,43,34915.0
16,0,4,10,2007,295,22,43,35007.0
17,0,4,10,2007,295,22,43,34912.0
18,0,4,10,2007,295,22,43,34759.0
19,0,4,10,2007,295,22,43,35770.0
20,0,4,10,2007,295,22,43,36310.0
21,0,4,10,2007,295,22,43,35167.0
22,0,4,10,2007,295,22,43,33154.0
23,0,4,10,2007,295,22,43,30335.0
0,1,4,10,2007,296,23,43,27466.0
1,6,4,10,2007,294,21,42,23523.0
2,6,4,10,2007,294,21,42,22339.0
3,6,4,10,2007,294,21,42,21565.0
4,6,4,10,2007,294,21,42,21204.0
5,6,4,10,2007,294,21,42,21112.0
6,6,4,10,2007,294,21,42,21381.0
7,6,4,10,2007,294,21,42,22242.0
8,6,4,10,2007,294,21,42,23064.0
9,6,4,10,2007,294,21,42,24697.0
10,6,4,10,2007,294,21,42,26222.0
11,6,4,10,2007,294,21,42,27115.0
12,6,4,10,2007,294,21,42,27820.0
13,6,4,10,2007,294,21,42,28297.0
14,6,4,10,2007,294,21,42,28512.0
15,6,4,10,2007,294,21,42,28753.0
16,6,4,10,2007,294,21,42,28939.0
17,6,4,10,2007,294,21,42,29316.0
18,6,4,10,2007,294,21,42,29623.0
19,6,4,10,2007,294,21,42,31005.0
20,6,4,10,2007,294,21,42,31984.0
21,6,4,10,2007,294,21,42,31183.0
22,6,4,10,2007,294,21,42,29621.0
23,6,4,10,2007,294,21,42,27525.0
0,0,4,10,2007,295,22,43,25354.0
1,5,4,10,2007,293,20,42,26602.0
2,5,4,10,2007,293,20,42,24947.0
3,5,4,10,2007,293,20,42,23936.0
4,5,4,10,2007,293,20,42,23311.0
5,5,4,10,2007,293,20,42,23075.0
6,5,4,10,2007,293,20,42,23523.0
7,5,4,10,2007,293,20,42,24703.0
8,5,4,10,2007,293,20,42,25851.0
9,5,4,10,2007,293,20,42,27543.0
10,5,4,10,2007,293,20,42,29221.0
11,5,4,10,2007,293,20,42,30146.0
12,5,4,10,2007,293,20,42,30455.0
13,5,4,10,2007,293,20,42,30483.0
14,5,4,10,2007,293,20,42,30072.0
15,5,4,10,2007,293,20,42,29576.0
16,5,4,10,2007,293,20,42,29313.0
17,5,4,10,2007,293,20,42,29182.0
18,5,4,10,2007,293,20,42,29068.0
19,5,4,10,2007,293,20,42,30025.0
20,5,4,10,2007,293,20,42,30702.0
21,5,4,10,2007,293,20,42,29937.0
22,5,4,10,2007,293,20,42,28797.0
23,5,4,10,2007,293,20,42,27133.0
0,6,4,10,2007,294,21,42,25228.0
1,4,4,10,2007,292,19,42,27258.0
2,4,4,10,2007,292,19,42,26093.0
3,4,4,10,2007,292,19,42,25419.0
4,4,4,10,2007,292,19,42,25171.0
5,4,4,10,2007,292,19,42,25645.0
6,4,4,10,2007,292,19,42,27696.0
7,4,4,10,2007,292,19,42,31733.0
8,4,4,10,2007,292,19,42,34537.0
9,4,4,10,2007,292,19,42,35872.0
10,4,4,10,2007,292,19,42,36966.0
11,4,4,10,2007,292,19,42,37751.0
12,4,4,10,2007,292,19,42,38107.0
13,4,4,10,2007,292,19,42,38101.0
14,4,4,10,2007,292,19,42,38064.0
15,4,4,10,2007,292,19,42,37818.0
16,4,4,10,2007,292,19,42,37565.0
17,4,4,10,2007,292,19,42,37441.0
18,4,4,10,2007,292,19,42,37537.0
19,4,4,10,2007,292,19,42,38174.0
20,4,4,10,2007,292,19,42,38107.0
21,4,4,10,2007,292,19,42,37035.0
22,4,4,10,2007,292,19,42,35242.0
23,4,4,10,2007,292,19,42,32380.0
0,5,4,10,2007,293,20,42,29188.0
1,3,4,10,2007,291,18,42,25535.0
2,3,4,10,2007,291,18,42,24341.0
3,3,4,10,2007,291,18,42,23666.0
4,3,4,10,2007,291,18,42,23376.0
5,3,4,10,2007,291,18,42,23732.0
6,3,4,10,2007,291,18,42,25676.0
7,3,4,10,2007,291,18,42,29601.0
8,3,4,10,2007,291,18,42,31781.0
9,3,4,10,2007,291,18,42,32355.0
10,3,4,10,2007,291,18,42,33245.0
11,3,4,10,2007,291,18,42,34215.0
12,3,4,10,2007,291,18,42,34877.0
13,3,4,10,2007,291,18,42,35331.0
14,3,4,10,2007,291,18,42,35783.0
15,3,4,10,2007,291,18,42,35905.0
16,3,4,10,2007,291,18,42,35868.0
17,3,4,10,2007,291,18,42,35838.0
18,3,4,10,2007,291,18,42,35861.0
19,3,4,10,2007,291,18,42,36866.0
20,3,4,10,2007,291,18,42,37638.0
21,3,4,10,2007,291,18,42,36719.0
22,3,4,10,2007,291,18,42,34814.0
23,3,4,10,2007,291,18,42,32176.0
0,4,4,10,2007,292,19,42,29470.0
1,2,4,10,2007,290,17,42,24687.0
2,2,4,10,2007,290,17,42,23657.0
3,2,4,10,2007,290,17,42,23077.0
4,2,4,10,2007,290,17,42,22909.0
5,2,4,10,2007,290,17,42,23325.0
6,2,4,10,2007,290,17,42,25287.0
7,2,4,10,2007,290,17,42,29167.0
8,2,4,10,2007,290,17,42,31373.0
9,2,4,10,2007,290,17,42,31853.0
10,2,4,10,2007,290,17,42,32692.0
11,2,4,10,2007,290,17,42,33516.0
12,2,4,10,2007,290,17,42,33899.0
13,2,4,10,2007,290,17,42,34323.0
14,2,4,10,2007,290,17,42,34771.0
15,2,4,10,2007,290,17,42,35025.0
16,2,4,10,2007,290,17,42,35100.0
17,2,4,10,2007,290,17,42,35090.0
18,2,4,10,2007,290,17,42,34837.0
19,2,4,10,2007,290,17,42,35654.0
20,2,4,10,2007,290,17,42,36232.0
21,2,4,10,2007,290,17,42,35181.0
22,2,4,10,2007,290,17,42,33178.0
23,2,4,10,2007,290,17,42,30303.0
0,3,4,10,2007,291,18,42,27542.0
1,1,4,10,2007,289,16,42,24280.0
2,1,4,10,2007,289,16,42,23279.0
3,1,4,10,2007,289,16,42,22715.0
4,1,4,10,2007,289,16,42,22481.0
5,1,4,10,2007,289,16,42,22965.0
6,1,4,10,2007,289,16,42,25073.0
7,1,4,10,2007,289,16,42,28986.0
8,1,4,10,2007,289,16,42,30981.0
9,1,4,10,2007,289,16,42,31475.0
10,1,4,10,2007,289,16,42,31922.0
11,1,4,10,2007,289,16,42,32458.0
12,1,4,10,2007,289,16,42,32838.0
13,1,4,10,2007,289,16,42,32981.0
14,1,4,10,2007,289,16,42,33278.0
15,1,4,10,2007,289,16,42,33272.0
16,1,4,10,2007,289,16,42,33144.0
17,1,4,10,2007,289,16,42,33157.0
18,1,4,10,2007,289,16,42,33053.0
19,1,4,10,2007,289,16,42,34196.0
20,1,4,10,2007,289,16,42,35000.0
21,1,4,10,2007,289,16,42,33942.0
22,1,4,10,2007,289,16,42,32044.0
23,1,4,10,2007,289,16,42,29260.0
0,2,4,10,2007,290,17,42,26645.0
1,0,4,10,2007,288,15,42,23247.0
2,0,4,10,2007,288,15,42,22406.0
